"address","amenities","balconies","bathrooms","bedrooms","carp_area_unit","carpet_area","city_name","company_name","cov_area_unit","covered_area","currency","description","facing","floors","from_url","id","image_url","land_area_unit","landmark","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark_details/9","location","name","operating_since","owner_name","posted_date","price","price_per_sq_ft","seo_description","url"
"Mumbai, Maharashtra","Sea facing,Private jaccuzi,Fireplace,Bar/Lounge,Fingerprint Access,Golf Course,Banquet Hall,Jogging and Strolling Track,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Intercom Facility,Conference Room","1","5","4",,"2142","Mumbai","Shah Group","12800","2700","₹","Specious Flat Sea Facing 4 bed Residences with Deck and Dual View in the heart of Prabhadevi. Low Density and Spacious Homes is the USP of this Project.","North - East","57","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","68125289","https://img.staticmb.com/mbphoto/property/cropped_images/2023/Sep/21/Photo_h180_w240/68125289_1_adfbebdd5bd40f0aa1cd59922923e4d_180_240.jpeg",,"25 South Near Siddhivinayak Mandir Prabhadevi",,"19202|Government Technical High School Prabhadevi","19202|Convent Girls High School.","19203|Sunrise Oncology Centre","19203|Pandit Madan Mohan Malvia Central Hospital","19206|Vijay Sales","19206|R City Mall",,,,,"19.0158585103406,72.8295254470428","4BHK Multistorey Apartment for New Property in Wadhwa 25 South at Prabhadevi","1997","Rambabu  Shah","2026-02-15T23:45:22.000Z","170000000","62963","This 4 BHK flat is in Prabhadevi, Mumbai.Being located in Wadhwa 25 South, the property is easily accessible. The 4 BHK flat on sale provides a parking of 3 covered for personal vehicles of the family members. Costing ₹17 Cr, this under construction apartment in Prabhadevi is a great buy. Dec '26 is the possession date of this flat. The flat is placed on 27 floor encompassing carpet area 2142 sqft. Flat is fitted with power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. This is a RERA approved project and P51900011418 is the RERA number. The project features 3,4,5 bhk flats properties, priced across the ₹11.42 Cr - ₹66.67 Cr range. ###A well-positioned 4 BHK luxury flat in Prabhadevi, Mumbai. Being located in Wadhwa 25 South, the property is easily accessible. The luxurious 4 BHK property provides 3 covered car parking. Priced at INR ₹17 Cr, this under construction luxury apartment in Prabhadevi represents refined value. Dec '26 is the possession date of this flat. The flat is placed on 27 floor encompassing carpet area 2142 sqft. The luxury home is fitted with power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. This is a RERA approved project and P51900011418 is the RERA number. The project features 3,4,5 bhk flats properties, priced across the ₹11.42 Cr - ₹66.67 Cr range.","4-BHK-2700-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhadevi-in-Mumbai&id=4d423638313235323839"
"Mumbai, Maharashtra","Smart Home,Bar/Lounge,Golf Course,Banquet Hall,RO Water System,Visitor Parking,Intercom Facility,Conference Room","1","3","3",,"1019","Mumbai",,"12800","1020","₹","Purva Clermont has uniquely designed floor plans and layouts to ensure ease and convenience for its residents. It promises a stressfree life for its residents where privacy and freedom come handinhand for all homeowners. Built for a special few, Purva Clermont Chembur has 5 towers in this project, with 18 floors each and just 312 units to offer. Purva Clermont will be an upscale address as it will be spread over an area of 2.25 acres, making it one of the most lavishly built projects in the Central Mumbai region.","North - East","18","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82555981","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Dec/12/Photo_h180_w240/82555981_8_urvaClermontBedroom1_180_240.jpeg",,"On Sion Trombay Road",,"19202|Rbk International School","19203|Jai Hind Hospital",,,,,,,,,"19.04458516,72.91005657","3BHK Multistorey Apartment for New Property in Purva Clermont at Deonar Chembur",,"Tushar Sharma","2026-02-15T23:45:22.000Z","44880000","44000","You can find this 3 BHK flat for sale in Deonar Chembur, Mumbai.This unit is part of Purva Clermont, a 6 years old development. 2 covered, 1 open parking space is also offered for this 3 BHK apartment. This under construction apartment in the Deonar Chembur is available for a price of ₹4.48 Cr. Mar '26 is the possession date of this apartment. The unit is located on 10 floor featuring carpet area 1019 sqft. The building comprises 18 floor and contains Kids Splash Pool. This property includes power back up, reserved parking, security, visitor parking, intercom facility, ro water system. Property rates in Purva Clermont fall within ₹2.10 Cr - ₹5.05 Cr, with multiple 2,3 bhk flats options. ###A beautiful 3 BHK luxury flat in Deonar Chembur is currently available for sale. This unit is part of Purva Clermont, a 6 years old development. 2 covered, 1 open parking space is also offered for this luxury 3 BHK apartment. This under construction luxury apartment in Deonar Chembur is available for INR ₹4.48 Cr. Mar '26 is the possession date of this apartment. The unit is located on 10 floor featuring carpet area 1019 sqft. The building comprises 18 floor and contains Kids Splash Pool. This luxury property includes power back up, reserved parking, security, visitor parking, intercom facility, ro water system. Property rates in Purva Clermont fall within ₹2.10 Cr - ₹5.05 Cr, with multiple 2,3 bhk flats options.","3-BHK-1020-Sq-ft-Multistorey-Apartment-FOR-Sale-Deonar-Chembur-in-Mumbai&id=4d423832353535393831"
"Mumbai, Maharashtra","Banquet Hall,Jogging and Strolling Track,Service/Goods Lift,Visitor Parking","2","1","1",,"435","Mumbai",,"12800","735","₹",,"North - East","33","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82982989","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2022/05/17/Project-Photo-2-S3-Skyrise-Mumbai-5331465_600_800_310_462.jpg",,,,"19201|Market Point","19201|Singapore Plaza","19202|St Aloysius High School","19202|RBK School","19203|Karuna","19203|HR Hospital","19206|D Mart, Hatkesh Udhog Nagar","19206|Kuber Shopping Centre","19210|Mira Road Railway Station","19210|Palghar Railway Station","19.282975,72.873618","1BHK Multistorey Apartment for New Property in Sanghvi S3 Skyrise at Mira Road East",,"Sailendra Pandey","2026-02-15T23:45:24.000Z","7500000","10204","The 1 BHK apartment is located in a well-connected area of Mira Road East. The flat is housed in Sanghvi S3 Skyrise, a 6 years old construction. Costing ₹75 Lac, this under construction apartment in Mira Road East is a great buy.Dec '26 is the possession date of this flat. Positioned on 8 floor, the property spans carpet area 435 sqft. This residence offers power back up, reserved parking, security, service/goods lift, visitor parking. The price of properties in Sanghvi S3 Skyrise varies between ₹70.6 Lac - ₹99.8 Lac, with configuration of 1,2,3 bhk flats. ###Priced at INR ₹75 Lac, this under construction luxury apartment in Mira Road East represents refined value. Dec '26 is the possession date of this flat. Positioned on 8 floor, the property spans carpet area 435 sqft. This luxury property offers power back up, reserved parking, security, service/goods lift, visitor parking. The price of properties in Sanghvi S3 Skyrise varies between ₹70.6 Lac - ₹99.8 Lac, with configuration of 1,2,3 bhk flats.","1-BHK-735-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423832393832393839"
"Mumbai, Maharashtra","Air Conditioned,Banquet Hall,Jogging and Strolling Track,Conference Room","1","2","2",,"714","Mumbai","Citylight Real Estate Advisory","12800","714","₹","Luxurious living in affordable rates, experience luxury living with top class amenities.","East","38","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","81316489","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/05/12/Project-Photo-7-Shivani-Rudram-Mumbai-5431675_1611_1600_310_462.jpg",,"The property is near to Kandivali railway station.",,"19201|Sunrays Shopping Center Premises","19202|Kes International School","19202| Sheth Nl High School","19203|Atharva Hospital","19203|Chavan Hospital","19206|Sunrays Shopping Center","19206|Akruti Shopping Centre","19210|Dahisar Metro Station","19210|Prabodhankar Thackeray Nagar Bus Stop",,"19.2101312179652,72.8305011930765","2BHK Multistorey Apartment for New Property in Shivani Rudram at Kandivali West",,"Twinkle varma","2026-02-14T23:45:27.000Z","19635000","27500","Kandivali West, Mumbai has an attractive 2 BHK apartment for sale.It is strategically situated in Shivani Rudram. The 1 covered car parking is a salient feature of this 2 BHK flat on sale. This under construction property in Kandivali West is available at a cost of ₹1.96 Cr. This flat is available for possession on Mar '28. Positioned on 26 floor, the property spans carpet area 714 sqft. The structure contains 38 floor and features Kids play area, Kids Splash Pool. This property is equipped with reserved parking, security, air conditioned. The Shivani Rudram price range is ₹1.11 Cr - ₹2.15 Cr, offering properties in 1,2 bhk flats layouts. ###2 BHK luxury apartment / flat available for sale in Mumbai in the prime location of Kandivali West. It is strategically situated in Shivani Rudram. The 1 covered car parking is a salient feature of this ultra luxury 2 BHK apartment. This under construction luxury property in Kandivali West is presented at an attractive price point of INR ₹1.96 Cr. This flat is available for possession on Mar '28. Positioned on 26 floor, the property spans carpet area 714 sqft. The structure contains 38 floor and features Kids play area, Kids Splash Pool. This luxurious property is equipped with reserved parking, security, air conditioned. The Shivani Rudram price range is ₹1.11 Cr - ₹2.15 Cr, offering properties in 1,2 bhk flats layouts.","2-BHK-714-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423831333136343839"
"Mumbai, Maharashtra","Skyline View,Smart Home,Skydeck,Wrap Around Balcony,Fireplace,Theme based Architectures,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room","1","3","3",,"1305","Mumbai","Icon Realty","12800","1305","₹","At Esquina, exclusivity isnt an add on its at the heart of everything, with only a select few homes. Every amenity is handpicked for a lifestyle that values calm over crowds, and Everything you need is around the corner. Stay close to everything while coming home to peace.","North - East","19","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","81794269","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Oct/15/Photo_h180_w240/81794269_2_creenshot20251014154832_180_240.jpg",,"Opp. Infinity Mall, On Link Road",,"19201|NEW SWEET HOME SUPER MARKET","19202|Ashok Academy","19202|Kids N Krayon","19203|Kulkarni Hospital",,,,,,,"19.14413,72.8241","3BHK Multistorey Apartment for New Property in Prabhakar Esquina Private Residence at Lokhandwala Complex Andheri West","2012","Hardik Bhoir","2026-02-14T23:45:23.000Z","53500000","40996","A well-positioned 3 BHK flat in Lokhandwala Complex, Mumbai. The flat is housed in Prabhakar Esquina Private Residence, a 2 years old construction. This 3 BHK apartment comes with a 1 covered, 1 open parking space for the residents to conveniently park their vehicles.This under construction flat in Lokhandwala Complex comes at a price of ₹5.35 Cr. The possession date for this flat is Jul '26. Situated on 18 floor, the flat provides carpet area 1305 sqft. This property is equipped with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. Properties in Prabhakar Esquina Private Residence are available in 2,3 bhk flats, priced between ₹4.30 Cr - ₹5 Cr. ###There is 1 covered, 1 open parking space available with this 3 BHK luxurious apartment. This under construction luxury flat in Lokhandwala Complex is elegantly priced at INR ₹5.35 Cr. The possession date for this flat is Jul '26. Situated on 18 floor, the flat provides carpet area 1305 sqft. This luxurious property is equipped with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. Properties in Prabhakar Esquina Private Residence are available in 2,3 bhk flats, priced between ₹4.30 Cr - ₹5 Cr.","3-BHK-1305-Sq-ft-Multistorey-Apartment-FOR-Sale-Lokhandwala-Complex-in-Mumbai&id=4d423831373934323639"
"Mumbai, Maharashtra","Concierge Services,Bar/Lounge,Health club with Steam / Jaccuzi,House help accommodation,Air Conditioned,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room","1","6","4",,"2079","Mumbai","MAK Kotwal Realty","12800","3430","₹","Discover a spacious 4BHK home at 7 Mahalaxmi, designed for comfortable city living with premium amenities and thoughtful planning. Nestled in a prestigious Mumbai locality, offering excellent connectivity and lifestyle convenience. A smart choice for discerning homeowners.","East","51","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","79897491","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/11/28/Project-Photo-13-Runwal-7-Mahalaxmi-Mumbai-5424145_410_1440_310_462.jpg",,"Jacob Circle",,"19201|Lodha Excelus","19202|Mumbai Public School","19202|Greenlawns High School","19203|All India Institute Of Physical Medicine And Rehabilitation","19203|Srcc Hospital","19210|Sant Gadge Maharaj Monorail Station","19210|Mahalakshmi Railway Station",,,,"18.9865617867147,72.8182867539311","4BHK Multistorey Apartment for New Property in 7 Mahalaxmi at Mahalakshmi",,"MAK Kotwal","2026-02-13T23:45:22.000Z","94016300","27410","A 4 BHK flat is available for sale in Mahalakshmi, Mumbai.This flat is placed in a premium location within 7 Mahalaxmi. 3 covered parking space is available with this 4 BHK apartment to place your vehicle. This under construction property in Mahalakshmi is available at a cost of ₹9.40 Cr. The possession date of the property is Oct '31. The property is on 27 floor and has carpet area 2079 sqft. The apartment is provided with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The price of properties in 7 Mahalaxmi varies between ₹4.35 Cr - ₹11.02 Cr, with configuration of 2,3,4,5 bhk flats. ###Mahalakshmi has a 4 BHK luxury property for sale with various amenities. This flat is placed in a premium location within 7 Mahalaxmi. This 4 BHK luxury flat apartment comes with 3 covered parking space for the residents. This under construction luxury property in Mahalakshmi is presented at an attractive price point of INR ₹9.40 Cr. The possession date of the property is Oct '31. The property is on 27 floor and has carpet area 2079 sqft. The ultra luxury apartment is provided with power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. The price of properties in 7 Mahalaxmi varies between ₹4.35 Cr - ₹11.02 Cr, with configuration of 2,3,4,5 bhk flats.","4-BHK-3430-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalakshmi-in-Mumbai&id=4d423739383937343931"
"Mumbai, Maharashtra","Sea facing,Fireplace,Theme based Architectures,Bar/Lounge,Health club with Steam / Jaccuzi,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,Visitor Parking,Intercom Facility","1","2","2",,"768","Mumbai","Nivom Realty","12800","768","₹","Dosti Eastern Bay in Wadala East offers spacious 2 BHK apartments with sea and city views, resortstyle amenities, and excellent connectivity, making it a perfect blend of luxury and convenience.","East","44","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82561921","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2021/02/26/Project-Photo-26-Dosti-Eastern-Bay-Mumbai-5193799_600_800_310_462.jpg",,"close to Phoenix Marketcity, Wadala Station, R City Mall, BKC.",,"19202| Institute Of Chemical Technology (Ict)","19210|Wadala Bridge Monorail Station",,,,,,,,,"19.0135321429189,72.8602998056272","2BHK Multistorey Apartment for Resale in Dosti Eastern Bay at Wadala East",,"Aditya","2026-02-13T23:45:22.000Z","32472793","42282","The 2 BHK flat is available for sale in Wadala East, Mumbai.This property is housed in the Dosti Eastern Bay society. 1 covered parking space is also offered for this 2 BHK apartment. Available at price of ₹3.24 Cr, this under construction flat in Wadala East is an excellent choice. The possession date of the property is Jan '27. The unit is located on 32 floor featuring carpet area 768 sqft. The building features 44 floor and offers Kids Play Pool With Water Slides, Kids Splash Pool. Flat is fitted with power back up, reserved parking, security, air conditioned, visitor parking, intercom facility. You can choose 1,2,3,4 bhk flats units at Dosti Eastern Bay, priced from ₹2.35 Cr - ₹7.89 Cr. ###A 2 BHK luxury apartment is available for sale in Wadala East, Mumbai.  This property is housed in the Dosti Eastern Bay society. 1 covered parking space is also offered for this luxury 2 BHK apartment. Available at INR ₹3.24 Cr, this under construction luxury flat / apartment in Wadala East makes for an excellent luxury investment. The possession date of the property is Jan '27. The unit is located on 32 floor featuring carpet area 768 sqft. The building features 44 floor and offers Kids Play Pool With Water Slides, Kids Splash Pool. The luxury home is fitted with power back up, reserved parking, security, air conditioned, visitor parking, intercom facility. You can choose 1,2,3,4 bhk flats units at Dosti Eastern Bay, priced from ₹2.35 Cr - ₹7.89 Cr.","2-BHK-768-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-East-in-Mumbai&id=4d423832353631393231"
"Mumbai, Maharashtra",,"4","2","2",,"601","Mumbai","Developer Sales Team","12800","695","₹","Multistorey Apartment for Sale in Vasai East, Mumbai. Covered area is 695.0  Sq-ft. This property belongs to ""Nico Vista"" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83155017","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/07/10/Project-Photo-12-Nico-Vista-Mumbai-5433675_633_1122_310_462.jpg",,,,"19201|Railway Mall, High Street Vasai","19203|IASIS HOSPITAL","19203|Platinum Hospital Vasai","19206|Bhajanlal Dairy Farm","19210|Vasai Bus Stop","19210|Vasant Nagari Circle Bus Stop",,,,,"19.39954,72.8604165","2BHK Multistorey Apartment for New Property in Veer Nico Vista at Vasai East",,"Varsha  Shah","2026-02-12T17:36:15.000Z","6312000","9082","Available for purchase is this beautiful 2 BHK apartment in Vasai East, Mumbai.It is located in Veer Nico Vista. This dec '27 flat in Vasai East comes at a price of ₹63.1 Lac. Its possession date is Dec '27. The project features 1,2 bhk flats properties, priced across the ₹44.6 Lac - ₹63.1 Lac range. ###This modern 2 BHK luxury apartment is situated in Vasai East, Mumbai. It is located in Veer Nico Vista. This dec '27 luxury flat in Vasai East is elegantly priced at INR ₹63.1 Lac. Its possession date is Dec '27. The project features 1,2 bhk flats properties, priced across the ₹44.6 Lac - ₹63.1 Lac range.","2-BHK-695-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasai-East-in-Mumbai&id=4d423833313535303137"
"Mumbai, Maharashtra",,"2","2","2",,"626","Mumbai","Ace Realty",,,"₹","Multistorey Apartment for Sale in Borivali East, Mumbai. Covered area is 626.0  Sq-ft. This property belongs to ""Pratham By Shraddha "" .",,,"https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","83387261","https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/12/05/Project-Photo-5-Pratham-By-Shraddha--Mumbai-5425161_840_1400_310_462.jpg",,,,"19201|KANAIYA SUPER MARKET","19201|Sanjay Gandhi National Park","19202|St. Pius X College","19202|Gokhale High School","19203|Galaxy Multispeciality Hospital","19203|Apex Multispeciality Hospital","19206|Thakur Mall Kandivali","19206|The Zone Mall","19210|Gokul Anand Hotel Borivali East Bus Stop","19210|Borivali Sukurwadi Bus Stop","19.2272619069866,72.8634397272398","2BHK Multistorey Apartment for New Property in Pratham By Shraddha  at Borivali East",,"Siddhesh  Samant","2026-02-15T17:36:30.000Z","12920000",,"Explore this 2 BHK apartment in Borivali East to buy or invest in Mumbai city.This flat is situated within the renowned township of Pratham By Shraddha . You can buy this dec '29 apartment in Borivali East, at the price of ₹1.29 Cr. Dec '29 is the possession date of this flat. The price of properties in Pratham By Shraddha  varies between ₹91.2 Lac - ₹1.29 Cr, with configuration of 1,2 bhk flats. ###An Elegant 2 BHK luxurious apartment located in Borivali East, Mumbai is now available for sale. This flat is situated within the renowned township of Pratham By Shraddha . You can own this dec '29 luxurious apartment in Borivali East at an attractive price of INR ₹1.29 Cr. Dec '29 is the possession date of this flat. The price of properties in Pratham By Shraddha  varies between ₹91.2 Lac - ₹1.29 Cr, with configuration of 1,2 bhk flats.","2-BHK-626-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423833333837323631"
"Mumbai, Maharashtra","Laundry Service,Service/Goods Lift,Intercom Facility","1","2","3",,"983","Mumbai","Prem Housing","12800","1550","₹","Available 3BHK flat with Balcony for immediate Sale in Runwal Forests, Kanjurmarg West. Airy Flat with natural Lighting and allows cross ventilation. It allows easy access to Shopping Centre, Hospitals and local market. 20 mins drive to Powai Lake, Galleria Shopping Centre. It is conveniently connected to the Eastern Express Highway, Bus stop and 5mins walk to Kanjurmarg Railway Station. Kindly contact us for more details.","East","48","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","81787933","https://img.staticmb.com/mbphoto/property/cropped_images/2026/Jan/13/Photo_h180_w240/81787933_3_PropertyImage923-2463442671979_180_240.jpg",,"near Mangatram Petrol Pump",,"19202|S.T Xaviors High School","19210|Kanjur Marg Station (W) Bus Stop",,,,,,,,,"19.1341354387679,72.9249978851096","3BHK Multistorey Apartment for Resale in Lily Runwal Forests at Kanjurmarg West","1986","Prem  Kumar","2026-02-15T23:45:22.000Z","28000000","18065","This modern 3 BHK property is situated in Kanjurmarg West, Mumbai. It enjoys a prime location within Lily Runwal Forests. The 1 covered car parking is a salient feature of this 3 BHK flat on sale.This ready to move flat in Kanjurmarg West can be availed at a price of ₹2.80 Cr. This unit occupies 22 floor with carpet area of total 983 sqft. The apartment provides reserved parking, service/goods lift, intercom facility. ###The 1 covered car parking is a salient feature of this ultra luxury 3 BHK apartment. This ready to move luxury flat in Kanjurmarg West can be acquired at a refined price of INR ₹2.80 Cr. This unit occupies 22 floor with carpet area of total 983 sqft. The luxurious apartment provides reserved parking, service/goods lift, intercom facility.","3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-West-in-Mumbai&id=4d423831373837393333"
"Mumbai, Maharashtra","Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room","2","2","2",,"794","Mumbai","Triveni Estate Agency","12800","1359","₹","2 BHK Flat For Sale Available at Lodha Aurum Kanjurmarg East Please Contact For Us More Details.","East","34","https://www.magicbricks.com/property-for-sale/residential-commercial-agricultural-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa,Residential-Plot,Commercial-Office-Space,Office-ITPark-SEZ,Commercial-Shop,Commercial-Showroom,Commercial-Land,Industrial-Land,Warehouse-Godown,Industrial-Building,Industrial-Shed,Agricultural-Land,Farm-House&cityName=Mumbai","82418471","https://img.staticmb.com/mbphoto/property/cropped_images/2025/Dec/04/Photo_h180_w240/82418471_6_PropertyImage858-2919259633196_180_240.jpg",,"Near Kanjurmarg Station Road",,"19202|Menon Collage",,,,,,,,,,"19.1331917380888,72.9398839558628","2BHK Multistorey Apartment for Resale in Kanjur Village",,"Vinayak ","2026-02-14T23:45:26.000Z","22500000","16556","Kanjur Village, Mumbai has an attractive 2 BHK apartment for sale.There is a 1 covered parking space available within this 2 BHK apartment where you can easily park your vehicles. You can buy this ready to move apartment in Kanjur Village, at the price of ₹2.25 Cr. Positioned on 27 floor, the property spans carpet area 794 sqft. This residence offers power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system. ###2 BHK luxury apartment / flat available for sale in Mumbai in the prime location of Kanjur Village. This luxurious 2 BHK property on sale in Kanjur Village is bundled with well-designed 1 covered car parking space for the comfort of the residents. You can own this ready to move luxurious apartment in Kanjur Village at an attractive price of INR ₹2.25 Cr. Positioned on 27 floor, the property spans carpet area 794 sqft. This luxury property offers power back up, reserved parking, security, service/goods lift, air conditioned, visitor parking, intercom facility, ro water system.","2-BHK-1359-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjur-Village-in-Mumbai&id=4d423832343138343731"
